date,value
6-23-2021,"1,053"
6-24-2021,"1,764"
6-25-2021,"4,165"
6-26-2021,"7,095"
6-27-2021,"2,997"
6-28-2021,"2,142"
6-29-2021,"1,518"
6-30-2021,"1,804"
7-1-2021,"4,459"
7-2-2021,"5,945"
7-3-2021,"3,360"
7-4-2021,"1,872"
7-5-2021,"1,102"
7-6-2021,999
7-7-2021,"3,036"
7-8-2021,"4,256"
7-9-2021,"1,848"
7-10-2021,450
7-11-2021,437
7-12-2021,609
7-13-2021,"1,326"
7-14-2021,"3,384"
7-15-2021,"1,189"
7-16-2021,406
7-17-2021,203
7-18-2021,259
7-19-2021,"1,672"
7-20-2021,"3,108"
7-21-2021,"1,189"
7-22-2021,725
7-23-2021,972
7-24-2021,"1,296"
7-25-2021,"3,074"
7-26-2021,"5,733"
7-27-2021,"2,268"
7-28-2021,"2,340"
7-29-2021,"1,444"
7-30-2021,"1,755"
7-31-2021,"3,510"
8-1-2021,"3,857"
8-2-2021,"5,684"
8-3-2021,"3,864"
8-4-2021,"4,554"
8-5-2021,"3,256"
8-6-2021,"4,416"
8-7-2021,"3,744"
8-8-2021,"5,742"
8-9-2021,"4,096"
8-10-2021,"3,136"
8-11-2021,"2,584"
8-12-2021,"4,158"
8-13-2021,"4,564"
8-14-2021,"6,768"
8-15-2021,"3,159"
8-16-2021,"3,465"
8-17-2021,"2,701"
8-18-2021,"3,536"
8-19-2021,"3,705"
8-20-2021,"3,591"
8-21-2021,"1,666"
8-22-2021,"2,034"
8-23-2021,"1,702"
8-24-2021,"2,980"
8-25-2021,"1,827"
8-26-2021,"3,591"
8-27-2021,"2,595"
8-28-2021,"4,590"
8-29-2021,"5,880"
8-30-2021,"8,729"
8-31-2021,"8,729"
9-1-2021,"9,947"
9-2-2021,"8,316"
9-3-2021,"7,380"
9-4-2021,"7,105"
9-5-2021,"12,250"
9-6-2021,"9,064"
9-7-2021,"10,535"
9-8-2021,"10,414"
9-9-2021,"7,612"
9-10-2021,"5,895"
9-11-2021,"13,440"
9-12-2021,"8,550"
9-13-2021,"10,920"
9-14-2021,"13,668"
9-15-2021,"5,474"
9-16-2021,"6,150"
9-17-2021,"10,738"
9-18-2021,"8,925"
9-19-2021,"7,200"
9-20-2021,"11,092"
9-21-2021,"5,510"
9-22-2021,"3,608"
9-23-2021,"5,550"
9-24-2021,"3,799"
9-25-2021,"4,582"
9-26-2021,"3,968"
9-27-2021,"2,912"
9-28-2021,"2,262"
9-29-2021,"5,148"
9-30-2021,"3,042"
10-1-2021,"3,211"
10-2-2021,"6,192"
10-3-2021,"5,764"
10-4-2021,"5,328"
10-5-2021,"10,528"
10-6-2021,"13,048"
10-7-2021,"13,050"
10-8-2021,"11,200"
10-9-2021,"9,009"
10-10-2021,"8,410"
10-11-2021,"13,804"
10-12-2021,"4,446"
10-13-2021,"2,850"
10-14-2021,"1,764"
10-15-2021,952
10-16-2021,"1,974"
10-17-2021,"2,584"
10-18-2021,"5,320"
10-19-2021,"1,710"
10-20-2021,"1,740"
10-21-2021,646
10-22-2021,"2,070"
10-23-2021,"2,331"
10-24-2021,"4,953"
10-25-2021,"1,794"
10-26-2021,"1,404"
10-27-2021,416
10-28-2021,"1,421"
10-29-2021,"1,800"
10-30-2021,"4,514"
10-31-2021,"1,628"
11-1-2021,"1,188"
11-2-2021,693
11-3-2021,940
11-4-2021,"2,457"
11-5-2021,"7,488"
11-6-2021,"2,880"
11-7-2021,"1,974"
11-8-2021,"1,394"
11-9-2021,"2,142"
11-10-2021,"4,032"
11-11-2021,"8,532"
11-12-2021,"3,696"
11-13-2021,"2,436"
11-14-2021,"2,091"
11-15-2021,"2,650"
11-16-2021,"4,760"
11-17-2021,"7,293"
11-18-2021,"3,864"
11-19-2021,"2,709"
11-20-2021,"1,892"
11-21-2021,"3,180"
12-20-2021,"6,554"
12-21-2021,"7,350"
12-22-2021,"4,410"
12-23-2021,"2,788"
12-24-2021,"2,091"
12-25-2021,"2,214"
12-26-2021,"4,914"
12-27-2021,"6,466"
12-28-2021,"3,220"
12-29-2021,"1,558"
12-30-2021,"1,512"
12-31-2021,"1,872"
9-17-2021,"3,363"
10-19-2021,"6,600"
10-19-2021,"3,186"
10-19-2021,"1,612"
10-19-2021,"1,300"
10-19-2021,"1,647"
10-19-2021,"3,808"
11-18-2021,"6,076"
11-18-2021,"2,704"
11-18-2021,"2,860"
11-18-2021,"2,484"
11-18-2021,"2,460"
11-18-2021,"4,221"
12-17-2021,"8,556"
12-17-2021,"3,922"
12-17-2021,"3,536"
12-17-2021,"2,600"
12-17-2021,"3,240"
12-17-2021,"5,175"
1-10-2021,"3,234"
1-10-2021,"4,469"
1-10-2021,"4,343"
1-10-2021,"2,537"
1-24-2021,"4,368"
2-22-2021,"8,823"
2-22-2021,"3,445"
2-22-2021,"3,311"
2-22-2021,"2,254"
2-22-2021,"4,500"
2-22-2021,"5,304"
3-20-2021,"8,109"
3-20-2021,"3,380"
3-20-2021,"2,829"
3-20-2021,"1,764"
3-20-2021,"3,392"
3-20-2021,"3,816"
4-21-2021,"7,074"
4-21-2021,"3,050"
4-21-2021,"2,684"
4-21-2021,"2,068"
4-21-2021,"2,296"
4-21-2021,"4,116"
5-20-2021,"9,440"
5-20-2021,"4,032"
5-20-2021,"4,452"
5-20-2021,"3,213"
5-20-2021,"4,278"
5-20-2021,"6,700"
6-22-2021,"11,151"
6-22-2021,"6,160"
6-22-2021,"4,293"
6-22-2021,"4,770"
6-22-2021,"5,040"
6-22-2021,"8,442"
7-20-2021,"11,466"
7-20-2021,"6,549"
7-20-2021,"5,406"
7-20-2021,"3,825"
7-20-2021,"5,551"
7-20-2021,"8,710"
8-21-2021,"9,617"
8-21-2021,"5,936"
8-21-2021,"5,508"
8-21-2021,"3,604"
8-21-2021,"4,030"
8-21-2021,"6,968"
9-20-2021,"8,384"
9-20-2021,"5,005"
9-20-2021,"2,950"
9-20-2021,"2,800"
9-20-2021,"3,720"
9-20-2021,"5,376"
10-22-2021,"7,684"
10-22-2021,"4,620"
10-22-2021,"2,714"
10-22-2021,"2,478"
10-22-2021,"3,124"
10-22-2021,"6,059"
11-21-2021,"8,364"
11-21-2021,"4,779"
11-21-2021,"5,487"
11-21-2021,"5,580"
11-21-2021,"5,727"
11-21-2021,"7,474"
12-20-2021,"12,006"
12-20-2021,"6,720"
1-10-2021,"3,597"
1-10-2021,"4,687"
1-10-2021,"4,633"
1-10-2021,"2,408"
1-10-2021,"2,116"
1-10-2021,"5,166"
2-10-2021,"4,719"
2-10-2021,"4,116"
2-10-2021,"4,136"
2-10-2021,"2,296"
2-10-2021,"1,786"
2-10-2021,"4,488"
3-9-2021,"5,940"
3-9-2021,"4,914"
3-9-2021,"5,757"
3-9-2021,"3,588"
3-9-2021,"1,980"
3-9-2021,"4,250"
4-10-2021,"7,670"
4-10-2021,"4,941"
4-10-2021,"5,460"
4-10-2021,"3,504"
4-10-2021,"2,184"
4-10-2021,"6,204"
5-11-2021,"8,058"
5-11-2021,"5,684"
5-11-2021,"5,488"
5-11-2021,"4,160"
5-11-2021,"2,530"
5-11-2021,"9,867"
6-10-2021,"14,070"
6-10-2021,"11,232"
6-10-2021,"12,780"
6-10-2021,"9,842"
6-10-2021,"7,304"
6-10-2021,"16,393"
7-9-2021,"15,392"
7-9-2021,"14,742"
7-9-2021,"11,850"
7-9-2021,"9,490"
7-9-2021,"11,920"
7-9-2021,"14,784"
8-10-2021,"16,590"
8-10-2021,"15,478"
8-10-2021,"10,368"
8-10-2021,"9,514"
8-10-2021,"10,143"
8-10-2021,"6,336"
9-11-2021,"9,238"
9-11-2021,"10,281"
9-11-2021,"6,720"
9-11-2021,"5,270"
9-11-2021,"6,461"
9-11-2021,"5,880"
10-10-2021,"6,448"
10-10-2021,"8,418"
10-10-2021,"4,872"
10-10-2021,"4,150"
10-10-2021,"4,410"
10-10-2021,"4,800"
11-10-2021,"8,058"
11-10-2021,"9,408"
11-10-2021,"6,150"
11-10-2021,"6,240"
11-10-2021,"9,379"
11-10-2021,"11,480"
12-9-2021,"12,852"
12-9-2021,"14,014"
12-9-2021,"9,990"
12-9-2021,"10,585"
12-9-2021,"10,752"
12-9-2021,"12,638"
1-17-2021,"4,370"
1-17-2021,"5,904"
1-17-2021,"5,535"
1-17-2021,"3,619"
1-17-2021,"3,672"
1-17-2021,"6,076"
2-17-2021,"4,932"
2-17-2021,"5,439"
2-17-2021,"5,439"
2-17-2021,"3,330"
2-17-2021,"3,120"
2-17-2021,"5,076"
3-16-2021,"7,360"
3-16-2021,"5,800"
3-16-2021,"6,785"
3-16-2021,"5,278"
3-16-2021,"2,684"
3-16-2021,"5,454"
4-17-2021,"8,556"
4-17-2021,"6,468"
4-17-2021,"7,920"
4-17-2021,"4,368"
4-17-2021,"3,422"
4-17-2021,"7,848"
5-18-2021,"8,990"
5-18-2021,"7,680"
5-18-2021,"7,021"
5-18-2021,"5,192"
5-18-2021,"3,536"
5-18-2021,"11,591"
6-17-2021,"13,603"
6-17-2021,"12,992"
6-17-2021,"16,800"
6-17-2021,"11,935"
6-17-2021,"11,214"
6-17-2021,"22,454"
7-16-2021,"21,663"
7-16-2021,"19,800"
7-16-2021,"16,254"
7-16-2021,"14,760"
7-16-2021,"17,355"
7-16-2021,"16,463"
8-17-2021,"18,531"
8-17-2021,"15,862"
8-17-2021,"14,742"
8-17-2021,"11,011"
8-17-2021,"10,582"
8-17-2021,"7,047"
9-18-2021,"8,120"
9-18-2021,"8,100"
9-18-2021,"4,050"
9-18-2021,"3,510"
9-18-2021,"4,736"
9-18-2021,"3,825"
10-17-2021,"4,700"
10-17-2021,"8,496"
10-17-2021,"6,160"
10-17-2021,"5,763"
10-17-2021,"5,782"
10-17-2021,"6,760"
11-17-2021,"8,788"
11-17-2021,"9,450"
11-17-2021,"7,791"
11-17-2021,"9,600"
11-17-2021,"9,548"
11-17-2021,"13,932"
12-16-2021,"15,552"
12-16-2021,"16,400"
12-16-2021,"13,050"
12-16-2021,"14,040"
12-16-2021,"12,642"
12-16-2021,"13,572"
1-12-2021,"10,455"
1-12-2021,"8,316"
1-12-2021,"5,408"
1-12-2021,"5,365"
1-12-2021,"8,415"
1-12-2021,"7,744"
2-10-2021,"10,296"
2-10-2021,"5,796"
2-10-2021,"5,742"
2-10-2021,"4,921"
2-10-2021,"7,700"
2-10-2021,"7,644"
3-8-2021,"11,088"
3-8-2021,"7,260"
3-8-2021,"5,313"
3-8-2021,"4,134"
3-8-2021,"6,783"
3-8-2021,"6,923"
4-9-2021,"10,416"
4-9-2021,"6,321"
4-9-2021,"5,168"
4-9-2021,"4,995"
4-9-2021,"6,200"
4-9-2021,"6,396"
5-8-2021,"13,050"
5-8-2021,"8,533"
5-8-2021,"7,840"
5-8-2021,"6,110"
5-8-2021,"7,672"
5-8-2021,"9,971"
6-10-2021,"15,517"
6-10-2021,"9,450"
6-10-2021,"7,200"
6-10-2021,"7,056"
6-10-2021,"9,300"
6-10-2021,"12,489"
7-8-2021,"14,573"
7-8-2021,"10,976"
7-8-2021,"8,619"
7-8-2021,"7,950"
7-8-2021,"10,416"
7-8-2021,"12,804"
8-9-2021,"15,500"
8-9-2021,"11,550"
8-9-2021,"9,588"
8-9-2021,"6,150"
8-9-2021,"7,748"
8-9-2021,"11,990"
9-8-2021,"11,900"
9-8-2021,"7,824"
9-8-2021,"5,658"
9-8-2021,"6,028"
9-8-2021,"6,681"
9-8-2021,"9,204"
10-10-2021,"11,856"
10-10-2021,"7,176"
10-10-2021,"6,302"
10-10-2021,"6,075"
10-10-2021,"8,850"
10-10-2021,"9,984"
11-9-2021,"12,152"
11-9-2021,"7,938"
11-9-2021,"6,615"
11-9-2021,"6,768"
11-9-2021,"9,548"
11-9-2021,"11,968"
12-8-2021,"14,455"
12-8-2021,"8,619"
12-8-2021,"8,476"
12-8-2021,"8,370"
12-8-2021,"9,300"
12-8-2021,"12,558"
1-14-2021,"8,424"
1-14-2021,"6,084"
1-14-2021,"4,872"
1-14-2021,"4,454"
1-14-2021,"7,105"
1-14-2021,"5,928"
2-12-2021,"8,806"
2-12-2021,"5,365"
2-12-2021,"4,147"
2-12-2021,"3,936"
2-12-2021,"6,815"
2-12-2021,"6,612"
3-10-2021,"9,348"
3-10-2021,"4,847"
3-10-2021,"4,023"
3-10-2021,"3,696"
3-10-2021,"5,922"
3-10-2021,"6,105"
4-11-2021,"8,112"
4-11-2021,"5,460"
4-11-2021,"4,060"
4-11-2021,"3,927"
4-11-2021,"4,982"
4-11-2021,"5,364"
5-10-2021,"11,070"
5-10-2021,"6,232"
5-10-2021,"5,655"
5-10-2021,"5,109"
5-10-2021,"5,985"
5-10-2021,"8,112"
6-12-2021,"11,362"
6-12-2021,"7,056"
6-12-2021,"4,978"
6-12-2021,"5,320"
6-12-2021,"6,615"
6-12-2021,"8,150"
7-10-2021,"10,944"
7-10-2021,"7,172"
7-10-2021,"5,662"
7-10-2021,"5,850"
7-10-2021,"6,576"
7-10-2021,"9,996"
8-11-2021,"11,985"
8-11-2021,"7,009"
8-11-2021,"5,434"
8-11-2021,"5,586"
8-11-2021,"6,580"
8-11-2021,"10,192"
9-10-2021,"9,984"
9-10-2021,"6,600"
9-10-2021,"5,206"
9-10-2021,"5,130"
9-10-2021,"6,000"
9-10-2021,"9,048"
10-12-2021,"10,100"
10-12-2021,"7,656"
10-12-2021,"5,250"
10-12-2021,"4,879"
10-12-2021,"6,912"
10-12-2021,"8,250"
11-11-2021,"11,554"
11-11-2021,"7,014"
11-11-2021,"6,132"
11-11-2021,"5,670"
11-11-2021,"7,293"
11-11-2021,"8,855"
12-10-2021,"11,648"
12-10-2021,"7,392"
12-10-2021,"7,260"
12-10-2021,"5,940"
12-10-2021,"7,830"
12-10-2021,"9,744"
1-24-2021,"2,639"
1-24-2021,"3,780"
1-24-2021,"3,549"
1-24-2021,"2,052"
1-24-2021,"1,890"
1-24-2021,"4,408"
2-24-2021,"3,051"
2-24-2021,"3,780"
2-24-2021,"3,432"
2-24-2021,"2,204"
2-24-2021,"1,596"
2-24-2021,"3,078"
3-23-2021,"5,434"
3-23-2021,"3,825"
3-23-2021,"4,732"
3-23-2021,"3,120"
3-23-2021,"1,530"
3-23-2021,"3,822"
4-24-2021,"6,448"
4-24-2021,"4,071"
4-24-2021,"4,845"
4-24-2021,"2,352"
4-24-2021,"1,715"
4-24-2021,"4,992"
5-25-2021,"5,750"
5-25-2021,"4,998"
5-25-2021,"4,400"
5-25-2021,"3,243"
5-25-2021,"2,156"
5-25-2021,"8,512"
6-24-2021,"12,349"
6-24-2021,"10,912"
6-24-2021,"14,235"
6-24-2021,"10,224"
6-24-2021,"8,424"
6-24-2021,"17,472"
7-23-2021,"20,145"
7-23-2021,"16,443"
7-23-2021,"15,652"
7-23-2021,"12,218"
7-23-2021,"13,770"
7-23-2021,"17,280"
8-24-2021,"19,920"
8-24-2021,"15,352"
8-24-2021,"13,041"
8-24-2021,"7,326"
8-24-2021,"6,784"
8-24-2021,"5,475"
9-25-2021,"5,198"
9-25-2021,"5,876"
9-25-2021,"3,055"
9-25-2021,"2,430"
9-25-2021,"3,248"
9-25-2021,"2,940"
10-24-2021,"3,876"
10-24-2021,"7,242"
10-24-2021,"4,370"
10-24-2021,"4,018"
10-24-2021,"4,611"
10-24-2021,"6,018"
11-24-2021,"6,510"
11-24-2021,"7,943"
11-24-2021,"5,934"
11-24-2021,"5,876"
11-24-2021,"8,103"
11-24-2021,"11,026"
12-23-2021,"13,500"
12-23-2021,"16,650"
12-23-2021,"9,856"
12-23-2021,"10,720"
12-23-2021,"9,576"
12-23-2021,"12,300"
1-19-2021,"6,902"
1-19-2021,"5,236"
1-19-2021,"3,427"
1-19-2021,"3,364"
1-19-2021,"5,246"
1-19-2021,"4,554"
2-17-2021,"6,800"
2-17-2021,"3,861"
2-17-2021,"3,450"
2-17-2021,"3,052"
2-17-2021,"5,166"
2-17-2021,"4,554"
3-15-2021,"7,344"
3-15-2021,"4,032"
3-15-2021,"3,100"
3-15-2021,"2,639"
3-15-2021,"4,042"
3-15-2021,"4,719"
4-16-2021,"5,792"
4-16-2021,"4,218"
4-16-2021,"3,645"
4-16-2021,"3,488"
4-16-2021,"5,400"
4-16-2021,"5,624"
5-15-2021,"9,936"
5-15-2021,"7,050"
5-15-2021,"5,852"
5-15-2021,"5,292"
5-15-2021,"6,448"
5-15-2021,"8,250"
6-17-2021,"10,712"
6-17-2021,"7,682"
6-17-2021,"5,658"
6-17-2021,"6,794"
6-17-2021,"8,664"
6-17-2021,"10,140"
7-15-2021,"12,825"
7-15-2021,"10,017"
7-15-2021,"7,958"
7-15-2021,"7,426"
7-15-2021,"7,722"
7-15-2021,"13,020"
8-16-2021,"14,465"
8-16-2021,"9,750"
8-16-2021,"6,048"
8-16-2021,"4,828"
8-16-2021,"5,670"
8-16-2021,"7,920"
9-15-2021,"9,744"
9-15-2021,"6,438"
9-15-2021,"4,930"
9-15-2021,"4,046"
9-15-2021,"5,248"
9-15-2021,"8,304"
10-17-2021,"11,025"
10-17-2021,"6,179"
10-17-2021,"4,551"
10-17-2021,"4,408"
10-17-2021,"5,376"
10-17-2021,"7,124"
11-16-2021,"9,604"
11-16-2021,"6,090"
11-16-2021,"5,160"
11-16-2021,"5,658"
11-16-2021,"7,434"
11-16-2021,"9,971"
12-15-2021,"14,025"
12-15-2021,"8,096"
12-15-2021,"8,064"
12-15-2021,"6,624"
12-15-2021,"7,865"
12-15-2021,"9,617"
1-18-2021,"4,212"
1-18-2021,"3,567"
1-18-2021,"2,337"
1-18-2021,"1,848"
1-18-2021,"3,822"
1-18-2021,"3,567"
2-18-2021,"5,278"
2-18-2021,"2,632"
2-18-2021,"2,147"
2-18-2021,"1,680"
2-18-2021,"3,344"
2-18-2021,"3,360"
3-17-2021,"6,324"
3-17-2021,"2,958"
3-17-2021,"2,185"
3-17-2021,"1,512"
3-17-2021,"3,075"
3-17-2021,"3,468"
4-18-2021,"4,752"
4-18-2021,"1,944"
4-18-2021,"1,494"
4-18-2021,"1,196"
4-18-2021,"2,340"
4-18-2021,"2,940"
5-19-2021,"7,020"
5-19-2021,"2,992"
5-19-2021,"2,523"
5-19-2021,"1,885"
5-19-2021,"3,080"
5-19-2021,"4,725"
6-18-2021,"5,376"
6-18-2021,"2,457"
6-18-2021,"2,599"
6-18-2021,"2,093"
6-18-2021,"3,876"
6-18-2021,"5,964"
7-17-2021,"7,308"
7-17-2021,"4,290"
7-17-2021,"3,712"
7-17-2021,"2,929"
7-17-2021,"3,478"
7-17-2021,"6,560"
8-18-2021,"7,714"
8-18-2021,"5,434"
8-18-2021,"3,840"
8-18-2021,"2,184"
8-18-2021,"2,754"
8-18-2021,"4,608"
9-19-2021,"5,568"
9-19-2021,"2,800"
9-19-2021,"1,050"
9-19-2021,"1,162"
9-19-2021,"1,771"
9-19-2021,"2,660"
10-18-2021,"4,454"
10-18-2021,"2,184"
10-18-2021,"1,679"
10-18-2021,"1,357"
10-18-2021,"2,176"
10-18-2021,"3,344"
11-18-2021,"5,100"
11-18-2021,"2,024"
11-18-2021,"1,840"
11-18-2021,"2,024"
11-18-2021,"3,483"
11-18-2021,"5,184"
12-17-2021,"6,683"
12-17-2021,"3,616"
12-17-2021,"3,840"
12-17-2021,"2,992"
12-17-2021,"3,696"
12-17-2021,"5,922"
1-11-2021,"4,508"
1-11-2021,"3,059"
1-11-2021,"2,002"
1-11-2021,"1,584"
1-11-2021,"3,234"
1-11-2021,"3,312"
2-11-2021,"5,450"
2-11-2021,"2,424"
2-11-2021,"1,610"
2-11-2021,"1,653"
2-11-2021,"3,232"
2-11-2021,"3,144"
3-10-2021,"4,872"
3-10-2021,"2,856"
3-10-2021,"2,016"
3-10-2021,"1,679"
3-10-2021,"2,850"
3-10-2021,"2,900"
4-11-2021,"4,887"
4-11-2021,"2,350"
4-11-2021,"1,372"
4-11-2021,"1,260"
4-11-2021,"2,442"
4-11-2021,"2,688"
5-12-2021,"5,568"
5-12-2021,"2,929"
5-12-2021,"2,450"
5-12-2021,"1,656"
5-12-2021,"2,925"
5-12-2021,"5,280"
6-11-2021,"5,096"
6-11-2021,"2,688"
6-11-2021,"2,185"
6-11-2021,"2,052"
6-11-2021,"3,672"
6-11-2021,"5,700"
7-10-2021,"7,616"
7-10-2021,"4,640"
7-10-2021,"3,312"
7-10-2021,"2,645"
7-10-2021,"4,096"
7-10-2021,"5,700"
8-11-2021,"6,699"
8-11-2021,"4,454"
8-11-2021,"3,277"
8-11-2021,"1,919"
8-11-2021,"3,045"
8-11-2021,"4,864"
9-12-2021,"4,901"
9-12-2021,"2,806"
9-12-2021,819
9-12-2021,880
9-12-2021,"1,672"
9-12-2021,"2,880"
10-11-2021,"4,844"
10-11-2021,"1,900"
10-11-2021,"1,653"
10-11-2021,"1,368"
10-11-2021,"2,407"
10-11-2021,"3,328"
11-11-2021,"4,321"
11-11-2021,"2,160"
11-11-2021,"1,767"
11-11-2021,"2,147"
11-11-2021,"3,549"
11-11-2021,"4,859"
12-10-2021,"7,917"
12-10-2021,"4,060"
12-10-2021,"3,277"
12-10-2021,"3,024"
12-10-2021,"4,256"
12-10-2021,"5,250"
1-24-2021,"2,646"
1-24-2021,"4,095"
1-24-2021,"4,095"
1-24-2021,"2,262"
1-24-2021,"1,848"
1-24-2021,"4,212"
2-24-2021,"3,393"
2-24-2021,"3,549"
2-24-2021,"3,168"
2-24-2021,"2,262"
2-24-2021,"1,596"
2-24-2021,"3,145"
3-23-2021,"4,864"
3-23-2021,"3,825"
3-23-2021,"4,752"
3-23-2021,"3,185"
3-23-2021,"1,404"
3-23-2021,"4,263"
4-24-2021,"6,324"
4-24-2021,"4,482"
4-24-2021,"4,675"
4-24-2021,"2,583"
4-24-2021,"1,728"
4-24-2021,"4,956"
5-25-2021,"6,960"
5-25-2021,"5,250"
5-25-2021,"4,750"
5-25-2021,"4,067"
5-25-2021,"1,804"
5-25-2021,"8,532"
6-24-2021,"11,475"
6-24-2021,"10,478"
6-24-2021,"14,742"
6-24-2021,"11,692"
6-24-2021,"9,288"
6-24-2021,"17,955"
7-23-2021,"20,145"
7-23-2021,"16,660"
7-23-2021,"14,018"
7-23-2021,"13,530"
7-23-2021,"13,104"
7-23-2021,"14,550"
8-24-2021,"16,200"
8-24-2021,"17,708"
8-24-2021,"13,260"
8-24-2021,"8,092"
8-24-2021,"8,320"
8-24-2021,"5,037"
9-25-2021,"5,612"
9-25-2021,"6,222"
9-25-2021,"3,675"
9-25-2021,"2,548"
9-25-2021,"3,422"
9-25-2021,"2,993"
10-24-2021,"3,876"
10-24-2021,"7,100"
10-24-2021,"4,186"
10-24-2021,"3,564"
10-24-2021,"3,825"
10-24-2021,"6,090"
11-24-2021,"7,612"
11-24-2021,"9,360"
11-24-2021,"5,376"
11-24-2021,"6,681"
11-24-2021,"7,548"
11-24-2021,"11,324"
12-23-2021,"11,468"
12-23-2021,"15,696"
12-23-2021,"11,055"
12-23-2021,"9,581"
12-23-2021,"9,576"
12-23-2021,"13,321"
1-17-2021,"3,300"
1-17-2021,"4,200"
1-17-2021,"4,816"
1-17-2021,"2,788"
1-17-2021,"2,668"
1-17-2021,"5,002"
2-17-2021,"4,620"
2-17-2021,"4,756"
2-17-2021,"4,920"
2-17-2021,"3,212"
2-17-2021,"2,448"
2-17-2021,"4,620"
3-16-2021,"6,468"
3-16-2021,"5,151"
3-16-2021,"6,496"
3-16-2021,"4,200"
3-16-2021,"2,184"
3-16-2021,"3,895"
4-17-2021,"6,816"
4-17-2021,"4,576"
4-17-2021,"5,460"
4-17-2021,"2,886"
4-17-2021,"2,279"
4-17-2021,"5,775"
5-18-2021,"6,880"
5-18-2021,"4,700"
5-18-2021,"5,488"
5-18-2021,"3,740"
5-18-2021,"2,340"
5-18-2021,"9,853"
6-17-2021,"14,384"
6-17-2021,"13,650"
6-17-2021,"16,849"
6-17-2021,"13,202"
6-17-2021,"10,764"
6-17-2021,"19,500"
7-16-2021,"23,220"
7-16-2021,"18,676"
7-16-2021,"17,640"
7-16-2021,"14,448"
7-16-2021,"16,254"
7-16-2021,"16,789"
8-17-2021,"21,930"
8-17-2021,"18,403"
8-17-2021,"13,230"
8-17-2021,"9,472"
8-17-2021,"8,832"
8-17-2021,"5,670"
9-18-2021,"6,235"
9-18-2021,"5,750"
9-18-2021,"3,354"
9-18-2021,"2,583"
9-18-2021,"3,927"
9-18-2021,"2,925"
10-17-2021,"3,808"
10-17-2021,"6,975"
10-17-2021,"4,200"
10-17-2021,"3,780"
10-17-2021,"4,465"
10-17-2021,"5,400"
11-17-2021,"7,332"
11-17-2021,"8,820"
11-17-2021,"5,206"
11-17-2021,"6,000"
11-17-2021,"8,092"
11-17-2021,"14,094"
12-16-2021,"16,560"
12-16-2021,"15,552"
12-16-2021,"11,178"
12-16-2021,"11,232"
12-16-2021,"10,742"
12-16-2021,"15,225"
1-5-2021,"3,458"
1-5-2021,"5,488"
1-5-2021,"3,332"
1-5-2021,"4,389"
1-5-2021,"3,060"
1-5-2021,"4,862"
2-4-2021,"3,749"
2-4-2021,"5,568"
2-4-2021,"4,352"
2-4-2021,"3,488"
2-4-2021,"2,730"
2-4-2021,"4,454"
3-6-2021,"4,368"
3-6-2021,"6,084"
3-6-2021,"3,164"
3-6-2021,"3,465"
3-6-2021,"2,775"
3-6-2021,"3,828"
4-5-2021,"3,705"
4-5-2021,"5,655"
4-5-2021,"3,312"
4-5-2021,"3,277"
4-5-2021,"2,448"
4-5-2021,"3,864"
5-5-2021,"3,654"
5-5-2021,"5,488"
5-5-2021,"3,841"
5-5-2021,"4,290"
5-5-2021,"5,640"
5-5-2021,"9,156"
6-4-2021,"8,190"
6-4-2021,"8,648"
6-4-2021,"8,178"
6-4-2021,"6,864"
6-4-2021,"6,084"
6-4-2021,"12,705"
7-6-2021,"10,416"
7-6-2021,"10,504"
7-6-2021,"11,086"
7-6-2021,"6,439"
7-6-2021,"6,943"
7-6-2021,"13,312"
8-8-2021,"9,660"
8-8-2021,"10,335"
8-8-2021,"11,500"
8-8-2021,"5,952"
8-8-2021,"6,916"
8-8-2021,"10,584"
9-5-2021,"8,800"
9-5-2021,"9,400"
9-5-2021,"10,192"
9-5-2021,"6,380"
9-5-2021,"5,200"
9-5-2021,"8,869"
10-4-2021,"6,012"
10-4-2021,"6,401"
10-4-2021,"5,371"
10-4-2021,"4,444"
10-4-2021,"2,912"
10-4-2021,"5,964"
11-5-2021,"6,006"
11-5-2021,"6,048"
11-5-2021,"8,700"
11-5-2021,"6,588"
11-5-2021,"5,724"
11-5-2021,"10,269"
12-4-2021,"12,582"
12-4-2021,"10,659"
12-4-2021,"9,856"
12-4-2021,"8,378"
12-4-2021,"6,650"
12-4-2021,"11,760"
1-23-2021,"3,451"
1-23-2021,"3,922"
1-23-2021,"3,922"
1-23-2021,"2,926"
1-23-2021,"2,646"
1-23-2021,"3,996"
2-23-2021,"4,147"
2-23-2021,"4,294"
2-23-2021,"3,990"
2-23-2021,"2,394"
2-23-2021,"1,848"
2-23-2021,"3,344"
3-22-2021,"5,365"
3-22-2021,"4,560"
3-22-2021,"4,459"
3-22-2021,"3,196"
3-22-2021,"1,674"
3-22-2021,"4,136"
4-23-2021,"6,240"
4-23-2021,"4,770"
4-23-2021,"5,100"
4-23-2021,"3,450"
4-23-2021,"1,950"
4-23-2021,"6,298"
5-24-2021,"6,909"
5-24-2021,"5,989"
5-24-2021,"6,000"
5-24-2021,"4,410"
5-24-2021,"2,958"
5-24-2021,"6,272"
6-23-2021,"7,488"
6-23-2021,"7,038"
6-23-2021,"7,038"
6-23-2021,"4,370"
6-23-2021,"3,468"
6-23-2021,"9,039"
7-22-2021,"9,604"
7-22-2021,"7,100"
7-22-2021,"6,783"
